name,time,beacon,location,rssi,scanner
TestRSSI,1576203322577000000,0117C55D14E4,T1_1,-96,FDAE5980F28C
TestRSSI,1576203322577000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203322591000000,0117C55D14E4,T1_1,-80,FB2EE01C18CE
TestRSSI,1576203322623000000,0117C55D14E4,T1_1,-71,E13B805C6CB0
TestRSSI,1576203322651000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203322661000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203322742000000,0117C55D14E4,T1_1,-81,FB2EE01C18CE
TestRSSI,1576203322824000000,0117C55D14E4,T1_1,-80,DB8B36A69C56
TestRSSI,1576203322831000000,0117C55D14E4,T1_1,-69,E6D9D20DD197
TestRSSI,1576203322835000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203322870000000,0117C55D14E4,T1_1,-94,FDAE5980F28C
TestRSSI,1576203322915000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203322975000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203322992000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203323091000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203323111000000,0117C55D14E4,T1_1,-71,E13B805C6CB0
TestRSSI,1576203323137000000,0117C55D14E4,T1_1,-80,DB8B36A69C56
TestRSSI,1576203323138000000,0117C55D14E4,T1_1,-95,E8FD0B453DC4
TestRSSI,1576203323156000000,0117C55D14E4,T1_1,-73,DF231643E227
TestRSSI,1576203323178000000,0117C55D14E4,T1_1,-71,F69A86823B96
TestRSSI,1576203323218000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203323225000000,0117C55D14E4,T1_1,-75,FB2EE01C18CE
TestRSSI,1576203323225000000,0117C55D14E4,T1_1,-73,E6D9D20DD197
TestRSSI,1576203323241000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203323242000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203323295000000,0117C55D14E4,T1_1,-86,DB8B36A69C56
TestRSSI,1576203323295000000,0117C55D14E4,T1_1,-67,DF231643E227
TestRSSI,1576203323295000000,0117C55D14E4,T1_1,-87,EC72840D9AD3
TestRSSI,1576203323314000000,0117C55D14E4,T1_1,-68,E13B805C6CB0
TestRSSI,1576203323314000000,0117C55D14E4,T1_1,-70,F69A86823B96
TestRSSI,1576203323337000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203323367000000,0117C55D14E4,T1_1,-90,DD697EA75B68
TestRSSI,1576203323378000000,0117C55D14E4,T1_1,-73,DF231643E227
TestRSSI,1576203323466000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203323467000000,0117C55D14E4,T1_1,-90,F1307ECB3B90
TestRSSI,1576203323483000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203323492000000,0117C55D14E4,T1_1,-84,EC72840D9AD3
TestRSSI,1576203323570000000,0117C55D14E4,T1_1,-75,FB2EE01C18CE
TestRSSI,1576203323570000000,0117C55D14E4,T1_1,-77,E13B805C6CB0
TestRSSI,1576203323595000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203323646000000,0117C55D14E4,T1_1,-92,DD697EA75B68
TestRSSI,1576203323653000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203323684000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203323687000000,0117C55D14E4,T1_1,-81,CD4533FFC0E1
TestRSSI,1576203323705000000,0117C55D14E4,T1_1,-82,D2B6503554D7
TestRSSI,1576203323736000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203323749000000,0117C55D14E4,T1_1,-94,E8FD0B453DC4
TestRSSI,1576203323878000000,0117C55D14E4,T1_1,-73,F69A86823B96
TestRSSI,1576203323878000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203323883000000,0117C55D14E4,T1_1,-71,E6D9D20DD197
TestRSSI,1576203323897000000,0117C55D14E4,T1_1,-69,E13B805C6CB0
TestRSSI,1576203323961000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203323965000000,0117C55D14E4,T1_1,-65,E96AF2C858BA
TestRSSI,1576203324042000000,0117C55D14E4,T1_1,-69,E96AF2C858BA
TestRSSI,1576203324054000000,0117C55D14E4,T1_1,-67,E6D9D20DD197
TestRSSI,1576203324099000000,0117C55D14E4,T1_1,-71,E13B805C6CB0
TestRSSI,1576203324127000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203324165000000,0117C55D14E4,T1_1,-75,CD4533FFC0E1
TestRSSI,1576203324202000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203324259000000,0117C55D14E4,T1_1,-76,CD4533FFC0E1
TestRSSI,1576203324266000000,0117C55D14E4,T1_1,-82,D2B6503554D7
TestRSSI,1576203324278000000,0117C55D14E4,T1_1,-73,DF231643E227
TestRSSI,1576203324320000000,0117C55D14E4,T1_1,-66,E96AF2C858BA
TestRSSI,1576203324335000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203324385000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203324398000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203324531000000,0117C55D14E4,T1_1,-91,DD697EA75B68
TestRSSI,1576203324558000000,0117C55D14E4,T1_1,-93,DB8B36A69C56
TestRSSI,1576203324571000000,0117C55D14E4,T1_1,-80,FB2EE01C18CE
TestRSSI,1576203324721000000,0117C55D14E4,T1_1,-69,E13B805C6CB0
TestRSSI,1576203324723000000,0117C55D14E4,T1_1,-75,F69A86823B96
TestRSSI,1576203324723000000,0117C55D14E4,T1_1,-66,E6D9D20DD197
TestRSSI,1576203324733000000,0117C55D14E4,T1_1,-67,E96AF2C858BA
TestRSSI,1576203324733000000,0117C55D14E4,T1_1,-77,FB2EE01C18CE
TestRSSI,1576203324898000000,0117C55D14E4,T1_1,-70,E6D9D20DD197
TestRSSI,1576203324991000000,0117C55D14E4,T1_1,-67,E6D9D20DD197
