name,time,X,Y
TestSequenceLocation2,1582080365614113100,-0.71875572,2.6446378
TestSequenceLocation2,1582080365764048700,-0.74837095,2.5574756
TestSequenceLocation2,1582080365814535200,-0.77770096,2.4307849
TestSequenceLocation2,1582080365914614500,-0.7786212,2.2954793
TestSequenceLocation2,1582080366015540800,-0.85633773,2.2641575
TestSequenceLocation2,1582080366116486900,-0.89483672,2.1760795
TestSequenceLocation2,1582080366260664900,-0.9150098,2.1097865
TestSequenceLocation2,1582080366315505700,-0.91759825,1.9711459
TestSequenceLocation2,1582080366415637100,-0.90408313,1.8491532
TestSequenceLocation2,1582080366514683200,-0.92438138,1.7225305
TestSequenceLocation2,1582080366614563700,-0.91977513,1.6169521
TestSequenceLocation2,1582080366715587900,-0.92855906,1.4957242
TestSequenceLocation2,1582080366815396400,-0.85985607,1.5048388
TestSequenceLocation2,1582080366923355600,-0.84844214,1.3699983
TestSequenceLocation2,1582080367015460400,-0.82959241,1.2367814
TestSequenceLocation2,1582080367114511600,-0.900616,1.1220409
TestSequenceLocation2,1582080367262854500,-0.921179,1.0619917
TestSequenceLocation2,1582080367314332100,-0.96741921,0.95812982
TestSequenceLocation2,1582080367415319400,-1.0318412,0.85006326
TestSequenceLocation2,1582080367517367700,-1.0890326,0.78918517
TestSequenceLocation2,1582080367614274800,-1.138375,0.71319777
TestSequenceLocation2,1582080367762678400,-1.2091568,0.63387948
TestSequenceLocation2,1582080367816039800,-1.2699993,0.54815006
TestSequenceLocation2,1582080367915295400,-1.3018552,0.46905202
TestSequenceLocation2,1582080368014234300,-1.3645054,0.3903057
TestSequenceLocation2,1582080368114237600,-1.4289469,0.31443036
TestSequenceLocation2,1582080368262027200,-1.5208905,0.20935005
TestSequenceLocation2,1582080368313800200,-1.5957977,0.12642147
TestSequenceLocation2,1582080368414324100,-1.6808382,0.08678557
TestSequenceLocation2,1582080368514244100,-1.8065107,-0.022689473
TestSequenceLocation2,1582080368621185500,-1.8898222,-0.091010325
TestSequenceLocation2,1582080368714908400,-2.0558953,0.014946747
TestSequenceLocation2,1582080368914913000,-2.2273748,-0.12604146
TestSequenceLocation2,1582080369013946700,-2.3232076,-0.094422229
TestSequenceLocation2,1582080369114032000,-2.3993545,-0.11485033
TestSequenceLocation2,1582080369263425200,-2.4738019,-0.13064072
TestSequenceLocation2,1582080369316155600,-2.5494018,-0.19567105
TestSequenceLocation2,1582080369761363100,-2.9087849,-0.3447842
TestSequenceLocation2,1582080369816957800,-2.9300427,-0.30347165
TestSequenceLocation2,1582080369917415100,-3.0242918,-0.32427368
TestSequenceLocation2,1582080370025266600,-3.1239982,-0.31912956
TestSequenceLocation2,1582080370117653400,-3.1614473,-0.25863948
TestSequenceLocation2,1582080370259261300,-3.2749655,-0.27435261
TestSequenceLocation2,1582080370317730300,-3.3827331,-0.1482555
TestSequenceLocation2,1582080370418446500,-3.4723663,-0.27031285
TestSequenceLocation2,1582080370515726700,-3.5894132,-0.23362935
TestSequenceLocation2,1582080370618760100,-3.6749306,-0.13297707
TestSequenceLocation2,1582080370763005400,-3.7445998,-0.058441345
TestSequenceLocation2,1582080370826485800,-3.8441012,0.032607332
TestSequenceLocation2,1582080370925597400,-3.93981,0.010986167
TestSequenceLocation2,1582080371018333600,-4.0334945,0.037496544
TestSequenceLocation2,1582080371118417100,-4.1866889,0.075399473
TestSequenceLocation2,1582080371263327300,-4.2940297,0.1400087
TestSequenceLocation2,1582080371316562700,-4.414515,0.19829156
TestSequenceLocation2,1582080371419431400,-4.5184393,0.2476497
TestSequenceLocation2,1582080371517718600,-4.6545839,0.28520557
TestSequenceLocation2,1582080371616675000,-4.7934966,0.29399911
TestSequenceLocation2,1582080371760963300,-4.8726172,0.3367033
TestSequenceLocation2,1582080371817021000,-4.9528294,0.37976703
TestSequenceLocation2,1582080372317675600,-5.4972587,0.38979357
TestSequenceLocation2,1582080372616401900,-5.7215848,0.37316769
TestSequenceLocation2,1582080372759490300,-5.9110732,0.25701588
TestSequenceLocation2,1582080372818315600,-5.9587183,0.24460104
TestSequenceLocation2,1582080372919346600,-6.0258594,0.23152721
TestSequenceLocation2,1582080373266678400,-6.1502075,0.21857564
TestSequenceLocation2,1582080373418569700,-6.2154,0.14353816
TestSequenceLocation2,1582080373517200900,-6.3213248,0.044840276
TestSequenceLocation2,1582080374264058800,-6.5888438,-0.073608331
TestSequenceLocation2,1582080374518315400,-6.8036838,-0.37090835
TestSequenceLocation2,1582080374621575600,-6.9673271,-0.33727416
TestSequenceLocation2,1582080374759009300,-7.1627707,-0.36408255
TestSequenceLocation2,1582080374818394300,-7.2981625,-0.2974329
TestSequenceLocation2,1582080374919169600,-7.4458995,-0.23817214
TestSequenceLocation2,1582080375018317300,-7.5620584,-0.20631745
TestSequenceLocation2,1582080375124049600,-7.6474428,-0.19102791
TestSequenceLocation2,1582080375259277700,-7.7251363,-0.16239199
TestSequenceLocation2,1582080375319855400,-7.791399,-0.10894247
