name,time,beacon,rssi,scanner
SequenceRSSI,1578021618819000000,0117C55D14E4,-80,EC72840D9AD3
SequenceRSSI,1578021618875000000,0117C55D14E4,-72,E6D9D20DD197
SequenceRSSI,1578021619005000000,0117C55D14E4,-65,DF231643E227
SequenceRSSI,1578021619005000000,0117C55D14E4,-83,FB2EE01C18CE
SequenceRSSI,1578021619168000000,0117C55D14E4,-70,E6D9D20DD197
SequenceRSSI,1578021619260000000,0117C55D14E4,-91,D2B6503554D7
SequenceRSSI,1578021619325000000,0117C55D14E4,-87,E6D9D20DD197
SequenceRSSI,1578021619326000000,0117C55D14E4,-85,CD4533FFC0E1
SequenceRSSI,1578021619396000000,0117C55D14E4,-76,E96AF2C858BA
SequenceRSSI,1578021619539000000,0117C55D14E4,-77,E13B805C6CB0
SequenceRSSI,1578021619540000000,0117C55D14E4,-80,E13B805C6CB0
SequenceRSSI,1578021619635000000,0117C55D14E4,-77,E6D9D20DD197
SequenceRSSI,1578021619654000000,0117C55D14E4,-75,CD4533FFC0E1
SequenceRSSI,1578021619747000000,0117C55D14E4,-64,DF231643E227
SequenceRSSI,1578021619879000000,0117C55D14E4,-69,E6D9D20DD197
SequenceRSSI,1578021619881000000,0117C55D14E4,-68,E96AF2C858BA
SequenceRSSI,1578021619923000000,0117C55D14E4,-94,E43355CA8B96
SequenceRSSI,1578021620055000000,0117C55D14E4,-71,E6D9D20DD197
SequenceRSSI,1578021620153000000,0117C55D14E4,-69,E96AF2C858BA
SequenceRSSI,1578021620158000000,0117C55D14E4,-84,DF231643E227
SequenceRSSI,1578021620158000000,0117C55D14E4,-80,E96AF2C858BA
SequenceRSSI,1578021620212000000,0117C55D14E4,-70,E6D9D20DD197
SequenceRSSI,1578021620291000000,0117C55D14E4,-81,F69A86823B96
SequenceRSSI,1578021620329000000,0117C55D14E4,-74,F69A86823B96
SequenceRSSI,1578021620407000000,0117C55D14E4,-81,EC72840D9AD3
SequenceRSSI,1578021620539000000,0117C55D14E4,-75,E96AF2C858BA
SequenceRSSI,1578021620539000000,0117C55D14E4,-72,FB2EE01C18CE
SequenceRSSI,1578021620644000000,0117C55D14E4,-73,CD4533FFC0E1
SequenceRSSI,1578021620647000000,0117C55D14E4,-81,FB2EE01C18CE
SequenceRSSI,1578021620663000000,0117C55D14E4,-85,F69A86823B96
SequenceRSSI,1578021620665000000,0117C55D14E4,-75,FB2EE01C18CE
SequenceRSSI,1578021620665000000,0117C55D14E4,-75,E13B805C6CB0
SequenceRSSI,1578021620738000000,0117C55D14E4,-66,E6D9D20DD197
SequenceRSSI,1578021620797000000,0117C55D14E4,-93,F1EDAF28E08A
SequenceRSSI,1578021620813000000,0117C55D14E4,-58,DF231643E227
SequenceRSSI,1578021620858000000,0117C55D14E4,-82,EC72840D9AD3
SequenceRSSI,1578021620889000000,0117C55D14E4,-74,E96AF2C858BA
SequenceRSSI,1578021620931000000,0117C55D14E4,-80,D2B6503554D7
SequenceRSSI,1578021620989000000,0117C55D14E4,-72,FB2EE01C18CE
SequenceRSSI,1578021621091000000,0117C55D14E4,-72,F69A86823B96
SequenceRSSI,1578021621126000000,0117C55D14E4,-71,E96AF2C858BA
